begin sampling
initial memory consumption:  129000
7984.95096196 2114
7949.45965463 2114
7962.26556487 2114
7949.91646959 2114
7985.12479261 2114
7952.55556045 2114
7940.57864024 2114
7968.65159427 2114
7934.77486339 2114
7991.11046244 2114
7943.24601874 2114
7967.24382929 2114
7956.26882875 2114
7993.11288117 2114
7955.01683098 2114
7961.42333462 2114
8003.67909424 2114
7943.62941085 2114
7952.21973425 2114
7972.89401404 2114
8021.53969179 2114
7987.99447452 2114
7979.36799503 2114
7958.78128258 2114
7959.23799525 2114
7970.14737784 2114
7979.93438952 2114
156854.892458 2114
7958.01918452 2114
7957.18419861 2114
7958.65243524 2114
7947.24534586 2114
7941.14682264 2114
7948.29255548 2114
7987.5738472 2114
7951.929419 2114
7959.05392064 2114
438044.624561 2114
7947.31925591 2114
7970.05905645 2114
7938.79073264 2114
7948.90467192 2114
7960.4930983 2114
7943.71594678 2114
7957.8215571 2114
7950.55112352 2114
7966.83667788 2114
7961.7725931 2114
7957.65233568 2114
7955.40311752 2114
7963.98389832 2114
7967.92625725 2114
7980.39388776 2114
7973.70751372 2114
7944.73613766 2114
7954.46100708 2114
7949.46697925 2114
7979.3347028 2114
7981.56228614 2114
7944.1074469 2114
7939.50166404 2114
7972.63906381 2114
7979.11562481 2114
500631.817666 2114
7956.75619596 2114
7957.64133805 2114
7950.03431671 2114
7945.86636007 2114
7949.65038948 2114
7951.01156317 2114
7945.88951422 2114
7957.81960918 2114
7945.18907472 2114
7951.55670482 2114
7966.32033841 2114
7965.18158391 2114
7942.24169507 2114
7956.77614874 2114
7959.31827729 2114
7955.80936079 2114
7950.6687291 2114
7984.70378092 2114
3100393.33752 2114
321157.251687 2114
7951.08439772 2114
7956.8432405 2114
1586988.46311 2114
7948.03934901 2114
7937.09701816 2114
7959.37571297 2114
3605904.44367 2114
7959.67833728 2114
7960.14157575 2114
7951.47143242 2114
7152733.33638 2114
7940.2963366 2114
7957.93147014 2114
127411023.686 1462
358542.372645 1566
7964.07832385 2114
7937.06014083 2114
7947.99673333 2114
7951.47256629 2114
7962.91477746 2114
7951.02622047 2114
7955.50791681 2114
7986.25706114 2114
7957.07934517 2114
7951.93882441 2114
7941.32193535 2114
7965.56293785 2114
7939.57670698 2114
8037.99634133 2114
7960.50050809 2114
7956.93063668 2114
7965.85125839 2114
7963.40201747 2114
7952.02280852 2114
7957.91190365 2114
7966.11206564 2114
7973.87811972 2114
7968.86005608 2114
7959.06377094 2114
7938.39379927 2114
7940.46722875 2114
8018.77078223 2114
7969.625657 2114
7962.52160389 2114
521279.980781 2114
7934.56062362 2114
7936.75431487 2114
7955.25343346 2114
7952.67157213 2114
7953.20766888 2114
7954.39776815 2114
7958.75944994 2114
7967.49189283 2114
7960.63488947 2114
7950.20831503 2114
7985.7338214 2114
7964.48142458 2114
8007.60616387 2114
7948.57610068 2114
7952.26745128 2114
7969.83190634 2114
7943.16631556 2114
7946.71682356 2114
7955.06793282 2114
7956.0373056 2114
7954.42597865 2114
7939.68442717 2114
7961.74027277 2114
7979.36313073 2114
7956.39039959 2114
7942.95337512 2114
7957.88240412 2114
7961.63013776 2114
7960.16168521 2114
7958.31196517 2114
7954.61396627 2114
7989.64588117 2114
7947.3572094 2114
7943.89689285 2114
275886.367119 2114
7989.67558618 2114
7964.74262985 2114
43814925.1023 2114
257113.926232 2114
7990.8909173 2114
7942.13643233 2114
7954.42021545 2114
7962.11634634 2114
7951.96838634 2114
8014.19232189 2114
7986.73901392 2114
5332741.30766 2114
24965638.6483 2114
7936.45908217 2114
7958.74964994 2114
7952.86598973 2114
7955.60946044 2114
7960.4953348 2114
7979.47246856 2114
7956.34078637 2114
7957.36772882 2114
7946.20730964 2114
8019.35886988 2114
7960.74605622 2114
17313.2522041 2114
7963.14269203 2114
7938.92385869 2114
7941.24825516 2114
7962.51650494 2114
7957.42820688 2114
7955.65666032 2114
7951.05859533 2114
1269268.39705 2114
3388829.76317 1274
6861983.05567 1566
1177792.49534 1566
7937.94785404 2114
7990.80344814 2114
7969.98678775 2114
7942.24727745 2114
7962.31247122 2114
7943.12418544 2114
7942.78831895 2114
7992.04179031 2114
7966.97702741 2114
7965.81018725 2114
7967.22400704 2114
7948.06891435 2114
8032.45968733 2114
7967.75480388 2114
8015.28545176 2114
7965.39457411 2114
348904.262736 2114
8003.17730076 2114
7962.20245455 2114
7983.94076947 2114
7945.32760439 2114
7956.18974397 2114
7961.6679287 2114
7966.98851655 2114
7977.41357445 2114
7973.28261859 2114
7972.7391495 2114
7942.18252879 2114
7957.00475008 2114
7938.44425514 2114
7949.65068751 2114
7969.71994733 2114
7981.02474733 2114
7942.33132271 2114
7957.23195929 2114
7957.79417153 2114
7954.48537678 2114
7948.49406039 2114
7933.81674765 2114
7956.56110486 2114
7939.45176314 2114
7942.4593002 2114
7964.40449476 2114
7958.60191589 2114
7938.55872506 2114
7990.77476279 2114
7965.68341004 2114
7947.06686031 2114
7966.23032323 2114
7960.1869724 2114
8011.81642409 2114
7941.97326385 2114
7947.47690672 2114
7945.20414578 2114
7975.61033499 2114
7961.13551163 2114
7965.01430555 2114
7988.23251298 2114
7946.62777704 2114
7983.23454875 2114
7938.30150079 2114
7956.75508808 2114
7990.91355616 2114
7964.3163516 2114
7942.70492891 2114
7943.10007102 2114
7958.30561441 2114
7954.23603041 2114
7956.69918943 2114
7967.593701 2114
7959.42165825 2114
7962.01161743 2114
7973.43409664 2114
7939.43459351 2114
7955.95980527 2114
7959.72930149 2114
7951.21929642 2114
7939.93242389 2114
7952.56314766 2114
7952.53617448 2114
7982.99301142 2114
7955.10144049 2114
7964.01598456 2114
7986.99049724 2114
7946.07671254 2114
7943.75533619 2114
7948.84691762 2114
7992.58143898 2114
7996.15524667 2114
7960.61003853 2114
1089922.28666 2114
7952.248767 2114
7942.56955761 2114
623122.594595 2114
7958.21693397 2114
7944.78731958 2114
7984.57970225 2114
97654753.7833 1462
8977755.19943 1274
24339802.4589 1539
7936.0779004 2114
7955.45869553 2114
7956.4249668 2114
7959.95167464 2114
7961.16424625 2114
7948.75562374 2114
8005.07631512 2114
7959.04412738 2114
7954.50592201 2114
7945.59132507 2114
7956.48782465 2114
7955.12498319 2114
7935.5093139 2114
7944.35407032 2114
7977.57113756 2114
7987.11942511 2114
8002.92397037 2114
7960.78060586 2114
7994.10531698 2114
7944.03851675 2114
7955.95917118 2114
7941.13337855 2114
7965.57843839 2114
7984.33803471 2114
7965.807059 2114
7938.41371202 2114
7951.92439276 2114
7971.58739421 2114
7958.4661857 2114
7957.19838209 2114
190429.120292 2114
7978.00946898 2114
7955.02703242 2114
7976.99290671 2114
7963.69738901 2114
7937.30739274 2114
8008.71749611 2114
7943.70527417 2114
7945.28455427 2114
7977.35216852 2114
7961.40702762 2114
7957.55904941 2114
7967.66511825 2114
7947.65622099 2114
7989.62629826 2114
7943.41752097 2114
7959.92098878 2114
7947.9820551 2114
7942.97430765 2114
7943.34817966 2114
7954.31377666 2114
8000.48186152 2114
10934.2736664 2114
7963.90622676 2114
7959.13573303 2114
7964.78918853 2114
7955.79011919 2114
7953.72639484 2114
7943.14546431 2114
7942.58590254 2114
7961.3326069 2114
7967.97246307 2114
7994.38887306 2114
7948.04000347 2114
7975.36582401 2114
7980.96684628 2114
7934.80045555 2114
7977.32904812 2114
7945.3320097 2114
7950.58793753 2114
7960.04912709 2114
7959.7887654 2114
544838.053382 2114
7997.65661902 2114
7968.31396216 2114
7958.56985029 2114
7958.54980255 2114
7944.88839256 2114
7946.41740308 2114
7967.17904596 2114
7954.32591298 2114
7973.93293655 2114
970332.892541 2114
7995.11267955 2114
7958.89658348 2114
151293.302792 2114
7941.63594304 2114
7983.96087192 2114
7953.3872898 2114
7944.99631152 2114
7951.9630939 2114
7938.99541982 2114
7961.94138606 2114
7950.90957752 2114
7944.35796907 2114
7953.7122311 2114
7938.68309054 2114
3748628.29777 1274
46596008.5028 1539
7944.09556257 2114
7967.94219948 2114
7950.5330295 2114
7965.28563131 2114
7995.87227985 2114
7951.12648768 2114
7971.07438609 2114
7957.90641596 2114
1510526.00158 2114
7957.46649298 2114
7959.36566805 2114
7969.37358402 2114
7983.30330494 2114
7932.42712307 2114
7959.06706412 2114
7940.49979583 2114
7973.7947162 2114
7940.6382247 2114
7982.00848527 2114
7942.26339372 2114
8033.33890576 2114
7964.6654372 2114
7960.98067221 2114
7946.10922747 2114
7948.47067502 2114
483219.452029 2114
7937.24770189 2114
8008.24202497 2114
7970.58151315 2114
7946.9437051 2114
7948.55190236 2114
7951.00329112 2114
7949.80632914 2114
7943.52707351 2114
7943.22097293 2114
7970.84571304 2114
7954.53113973 2114
7962.41037759 2114
7960.32611437 2114
7945.1290603 2114
7959.09983672 2114
7939.00416171 2114
7939.04631519 2114
7986.2020333 2114
7960.91104396 2114
7969.59497991 2114
8000.85614149 2114
7944.80713799 2114
7948.77732835 2114
7975.59039669 2114
7946.55053009 2114
7979.24242081 2114
7951.78699083 2114
7989.42461339 2114
7969.57911596 2114
7935.52806515 2114
7963.52473106 2114
7960.42333278 2114
7951.16144201 2114
7978.30874891 2114
7942.87959309 2114
7971.69886928 2114
130568.246417 2114
7948.05242013 2114
7955.31735519 2114
7958.14416425 2114
7961.91184532 2114
8030.32043023 2114
7933.74686542 2114
7964.48115634 2114
7941.46499573 2114
7949.9912192 2114
7954.16073455 2114
7997.1322322 2114
7965.49596007 2114
7972.31294035 2114
8001.10651574 2114
7952.2268921 2114
7962.0135724 2114
7961.73812533 2114
7958.76409291 2114
7957.50473737 2114
7975.30458559 2114
7975.81257937 2114
7956.5674546 2114
7968.4293208 2114
7951.97303765 2114
7951.86031024 2114
7982.25416136 2114
7956.6904855 2114
7969.78525954 2114
7952.4236306 2114
7976.14325026 2114
1208945.11896 2114
7945.47083886 2114
7944.74169753 2114
15240053.9655 2114
76.6%   t: 18820.6948621
memory:  143668
7944.44767205 2114
7959.5927299 2114
7937.05529288 2114
7956.11837041 2114
7956.49910688 2114
954059.315994 2114
7959.41852879 2114
7959.47552943 2114
7970.09442395 2114
7987.63969988 2114
7952.05558899 2114
7960.43692979 2114
7932.79960798 2114
7951.15607387 2114
7957.44877157 2114
7970.82644437 2114
7961.94827398 2114
8004.09487609 2114
7969.89385361 2114
7970.41089796 2114
7948.554934 2114
7964.56895496 2114
7977.348045 2114
7997.87844942 2114
447192.952679 2114
7939.68013554 2114
7952.08868314 2114
8009.91650243 2114
7954.42220616 2114
7987.822447 2114
7959.44094749 2114
7945.69692461 2114
8007.998441 2114
7943.43358248 2114
7934.89430375 2114
7939.6045838 2114
8053.32735176 2114
284458.836527 2114
7982.95049072 2114
7937.63544694 2114
7967.60183447 2114
7972.49144838 2114
7964.12855779 2114
7941.38074056 2114
7942.93348375 2114
7937.87641042 2114
7968.75712657 2114
7950.27625236 2114
7936.67814338 2114
7989.58404567 2114
7961.96714994 2114
7944.74482218 2114
7967.35627718 2114
7952.04425277 2114
475782.926472 2114
7943.60941663 2114
7958.466181 2114
7947.94018796 2114
7952.85245077 2114
7995.80153279 2114
7975.93067356 2114
7959.37846555 2114
7940.99321009 2114
7978.27606003 2114
7959.16356775 2114
7943.36154969 2114
6638029.30242 2114
7945.46590294 2114
7954.05785483 2114
7979.6900316 2114
7948.79621765 2114
7951.11563852 2114
7973.30448012 2114
7944.92801619 2114
8005.85429856 2114
7961.66288685 2114
7947.71241216 2114
7946.31121466 2114
7973.9051449 2114
7957.37133841 2114
7951.09095759 2114
1221750.19006 2114
456490.836386 2114
7957.31689699 2114
7945.08982319 2114
7967.21670218 2114
7946.13156492 2114
7939.48756762 2114
7979.92999154 2114
7970.429889 2114
7975.52489152 2114
7969.6370061 2114
7936.06132469 2114
8000.73253089 2114
7960.97911484 2114
7991.80360129 2114
7960.50223685 2114
8002.42918226 2114
7960.95547906 2114
7955.65719954 2114
7965.04789411 2114
7301102.02765 1274
3409454.38595 1539
7963.96862845 2114
7939.52271044 2114
7960.97258436 2114
7972.38011117 2114
7956.26695909 2114
7959.45361206 2114
7996.37312302 2114
7966.89089428 2114
7978.77733479 2114
7946.60158774 2114
7962.57405709 2114
7940.00446041 2114
7956.70888196 2114
7939.68663992 2114
7958.0033035 2114
258648.411952 2114
7978.83085766 2114
7950.55859256 2114
7955.36779563 2114
7978.30599714 2114
7958.29905005 2114
7956.38256675 2114
7967.03357564 2114
7973.02583237 2114
7949.59600232 2114
7959.59491214 2114
8028.19918304 2114
7947.85398946 2114
7932.98728637 2114
7942.93237842 2114
7963.60984014 2114
7943.68649353 2114
7939.22940735 2114
7944.98718784 2114
7972.74976637 2114
7944.59509175 2114
8009.6375157 2114
7942.43272459 2114
7944.88500502 2114
7986.89225613 2114
7948.77747672 2114
7939.01007353 2114
7962.379584 2114
7960.12878778 2114
7953.3052876 2114
7945.67169626 2114
7962.33900292 2114
7939.73926966 2114
7941.35916706 2114
7950.50518425 2114
7984.73095366 2114
8011.14178832 2114
7941.63252163 2114
7975.50020423 2114
7955.33073987 2114
7954.77971043 2114
7941.13152045 2114
7943.33062074 2114
7964.64645269 2114
8009.53487157 2114
7979.50840347 2114
8040.52150524 2114
7951.44435821 2114
7996.8375615 2114
408072.85457 2114
7968.3151832 2114
7947.32015003 2114
8019.31246068 2114
432410.604993 2114
21801753.4606 2114
7994.33767131 2114
7949.30571967 2114
7941.30408989 2114
7951.70543664 2114
8011.45917656 2114
8002.2903434 2114
7972.20014815 2114
7941.01045911 2114
7956.60317111 2114
7996.2453515 2114
7958.65957586 2114
7963.42945241 2114
7946.8272028 2114
7948.16964508 2114
7961.2980016 2114
7966.07818105 2114
7942.19969673 2114
7957.4567212 2114
7952.14661735 2114
7964.23550728 2114
7945.04953166 2114
7955.48238364 2114
11394041.785 2114
7984.75602805 2114
7978.03942537 2114
7942.95678385 2114
7966.57636933 2114
7945.62953847 2114
379191.679269 1566
7941.35682111 2114
7948.08566665 2114
7952.10265242 2114
7947.25741023 2114
7944.03750202 2114
7965.19048894 2114
7939.99973513 2114
7961.0337499 2114
7946.94687919 2114
7953.32803322 2114
7971.14835496 2114
7964.09031921 2114
7935.38195982 2114
7966.69202997 2114
7971.16319221 2114
7943.7182881 2114
886538.761765 2114
7961.1531884 2114
7963.34925612 2114
7952.93195885 2114
7962.79512495 2114
7982.98474091 2114
7968.92737165 2114
7956.84896232 2114
7943.10502806 2114
7964.41723132 2114
7974.51731526 2114
7949.30148652 2114
8019.42774855 2114
7935.17976412 2114
7944.92773106 2114
7937.19837912 2114
8000.90368298 2114
7937.3334161 2114
7955.37033787 2114
332049.250878 2114
7960.03790475 2114
7941.78740092 2114
7936.80702376 2114
7985.78808669 2114
7946.53659452 2114
7996.99485122 2114
7959.69183482 2114
7948.85226357 2114
8029.00074555 2114
7949.89115108 2114
7943.16918933 2114
7956.94494919 2114
7964.85021541 2114
7961.21328315 2114
7946.13059396 2114
7953.3602494 2114
492732.144936 2114
7955.53687182 2114
7941.73137043 2114
7959.61659152 2114
7956.7651265 2114
7969.80823248 2114
7959.76676294 2114
7953.92527431 2114
7945.06730093 2114
7955.39533173 2114
7955.59813936 2114
7951.49025555 2114
663627.035254 2114
7956.65941502 2114
7952.56152553 2114
7954.95302585 2114
7949.13966257 2114
7942.13281672 2114
7967.10935503 2114
9396036.76337 2114
7963.28783512 2114
7972.44508372 2114
7948.75429276 2114
7993.49724353 2114
7973.04114621 2114
7973.34293816 2114
7997.43967775 2114
7942.41389696 2114
7941.25619509 2114
7943.02174375 2114
13571171.9048 2114
7940.98847173 2114
7976.96895999 2114
7999.74156498 2114
7955.3924697 2114
7963.41210166 2114
7980.10731541 2114
7962.47505132 2114
7979.38393112 2114
7946.05808772 2114
7981.13239409 2114
2987575.74767 2114
7943.88206412 2114
7963.5643902 2114
7964.13767048 2114
7965.39965696 2114
1509830.1585 2114
11255070.1947 1539
1374930.78561 1539
7939.31579016 2114
7960.38934401 2114
7947.91742863 2114
7950.21922654 2114
7964.9884449 2114
7969.50981757 2114
7969.8966937 2114
7993.02949745 2114
8026.66495105 2114
7954.06081191 2114
7952.36710806 2114
7960.90307262 2114
7938.12763252 2114
7965.15094535 2114
7950.22831777 2114
7948.48973086 2114
7934.3417273 2114
7944.85808935 2114
7962.96273359 2114
7965.71510601 2114
7959.96301802 2114
7937.68314729 2114
7958.35664729 2114
7970.35295228 2114
7969.72425184 2114
7957.01856254 2114
1240147.4809 2114
7939.68344014 2114
7968.03478101 2114
7950.68944254 2114
7954.11563452 2114
7951.8425917 2114
7938.46770975 2114
7941.89856561 2114
7987.89572344 2114
7967.27719713 2114
474547.183946 2114
7933.35512939 2114
7989.27122168 2114
7941.91932374 2114
7947.70721337 2114
7944.92649497 2114
7939.42516997 2114
7964.30552646 2114
14247.0300021 2114
7945.60328796 2114
7993.87330866 2114
7948.29940868 2114
7954.0956142 2114
7957.17641356 2114
7971.57488705 2114
7972.54841328 2114
7953.31977332 2114
7942.02197441 2114
7985.71317469 2114
7946.28955583 2114
7961.86690023 2114
7940.17375301 2114
7958.79404721 2114
7943.55937019 2114
7957.57068633 2114
7984.73972462 2114
7955.58614908 2114
517804.161233 2114
7946.62074997 2114
7970.49483625 2114
7947.08905468 2114
7956.4267297 2114
7954.05624219 2114
8021.60005797 2114
7964.68834944 2114
7963.72275337 2114
7977.99116079 2114
7965.82507056 2114
7952.08861408 2114
1268261.20585 2114
8015.89302906 2114
7968.20093648 2114
7940.18432062 2114
7950.12585257 2114
7958.45466782 2114
7963.1320079 2114
7955.94099069 2114
352220.461414 2114
8008.51371478 2114
7972.93051381 2114
4134502.06488 2114
7945.48629424 2114
7996.53333649 2114
7950.16721643 2114
7941.27837528 2114
7939.96406128 2114
7974.92085036 2114
7970.881475 2114
7959.47673784 2114
7953.98915009 2114
7984.73305993 2114
8038.91335646 2114
150962753.945 1462
1474288.29587 1539
661945.050913 1566
7954.25428081 2114
7944.68966436 2114
7965.45697323 2114
7961.17716768 2114
7949.96135896 2114
7958.06467349 2114
7956.94187421 2114
7949.03293967 2114
7946.27362306 2114
7963.36756032 2114
7978.63091042 2114
7953.59346176 2114
7968.96855085 2114
7946.04467851 2114
7952.58508651 2114
7940.94749569 2114
7970.04750684 2114
7966.44956041 2114
7944.76261009 2114
7949.99441431 2114
7954.32089614 2114
7958.78760652 2114
7958.2494178 2114
7943.33089982 2114
7941.186019 2114
7955.91843941 2114
7973.60683718 2114
7960.45508292 2114
7944.39808663 2114
7937.29208419 2114
7977.28278176 2114
7961.48910125 2114
7991.62735651 2114
7966.86295346 2114
7965.18056641 2114
7958.89017049 2114
7967.59513212 2114
7980.99844725 2114
7942.83385742 2114
7942.99721823 2114
7961.46052791 2114
7935.09404003 2114
7949.82223272 2114
7995.6348429 2114
7935.4133771 2114
7954.55050571 2114
7947.921798 2114
7965.14229556 2114
7954.69089208 2114
7977.86216574 2114
8027.05769671 2114
7938.2923613 2114
7963.44186082 2114
7958.04311812 2114
7942.30807088 2114
7975.87612782 2114
8020.85406858 2114
7937.8128746 2114
7955.02978852 2114
7957.96319976 2114
7991.00159802 2114
7997.34825223 2114
7953.86407063 2114
7952.46915351 2114
7947.89934229 2114
7950.12406698 2114
7980.18762962 2114
7961.94481464 2114
7971.34995944 2114
7967.75085408 2114
7945.1049419 2114
7956.25748343 2114
7953.45888654 2114
7971.02790564 2114
7964.5073154 2114
7964.65492603 2114
8003.42743897 2114
7951.14908426 2114
1543009.07479 2114
7973.45995865 2114
7948.89407659 2114
7942.15959924 2114
7940.00323149 2114
7945.59429054 2114
7957.63396168 2114
8039.47657263 2114
7949.23989989 2114
839396.334656 2114
8012.81431683 2114
7954.33833293 2114
7942.24029743 2114
7947.44694086 2114
8000.88808513 2114
7955.79117887 2114
16624019.7165 2114
10179760.7093 2114
7960.12049895 2114
7263797.84001 1539
763658.114233 1539
7948.61051189 2114
7934.151302 2114
7955.74357945 2114
7942.12088617 2114
7951.27059872 2114
7940.68864418 2114
7973.1696736 2114
7987.04456049 2114
7968.27591732 2114
7937.72529554 2114
7953.2497577 2114
7959.11492424 2114
7961.29235433 2114
7984.59964163 2114
7960.22579435 2114
7943.83524889 2114
7940.15690262 2114
7943.44302595 2114
7964.32618906 2114
7988.96649979 2114
84053.1134504 2114
7959.19656867 2114
8012.14579506 2114
7973.03326557 2114
7961.60570997 2114
7940.26298243 2114
8004.1755301 2114
7964.74541597 2114
7950.47529637 2114
7960.74256449 2114
312334.623314 2114
7984.53317683 2114
7944.08878521 2114
7947.31807205 2114
7946.21300635 2114
7946.812074 2114
7941.73345639 2114
153717.963821 2114
7971.22250822 2114
7978.66574988 2114
7966.53344719 2114
7963.73753149 2114
7962.18261171 2114
7941.26176192 2114
7932.64634631 2114
7953.43584137 2114
15777.2091881 2114
7951.99512965 2114
7955.70804607 2114
7971.59057942 2114
7949.69971119 2114
7962.42222393 2114
7957.69633021 2114
7953.73000027 2114
7982.10983006 2114
7952.58240916 2114
7967.7341209 2114
7943.70769115 2114
7952.51325452 2114
7945.84933491 2114
7949.56097069 2114
7983.12730094 2114
7971.19503749 2114
7957.19137891 2114
7955.07827721 2114
7969.25713733 2114
7936.12982433 2114
7991.7390957 2114
7956.79597562 2114
7949.32199989 2114
7942.96235936 2114
7963.47827627 2114
7947.78023954 2114
7976.92646795 2114
7959.67348502 2114
7973.69096198 2114
7966.16828637 2114
8036.71469755 2114
7966.4447546 2114
7937.34910128 2114
7946.19366543 2114
7997.81807889 2114
7978.19578143 2114
7971.36290297 2114
7958.83092735 2114
7969.79103202 2114
7950.39727313 2114
7984.86876463 2114
7963.32330054 2114
7943.61540735 2114
7979.76679645 2114
7959.08507226 2114
7956.86100565 2114
8024.27500519 2114
7954.59390527 2114
7947.90617208 2114
222068.867263 2114
7959.01443908 2114
634312.656311 1539
7937.48340461 2114
7952.14958191 2114
7951.07880062 2114
7950.67120057 2114
7932.89179834 2114
7942.79464129 2114
7939.93839074 2114
7985.90128524 2114
7982.60901726 2114
7956.02697559 2114
7960.97393938 2114
7961.74526546 2114
7939.85792703 2114
7944.49814868 2114
7960.13984721 2114
8013.65456307 2114
7942.10815989 2114
8003.6114423 2114
7958.10796684 2114
7948.45350166 2114
7983.33026103 2114
7954.81038063 2114
930495.898906 2114
7991.68819146 2114
8019.38940182 2114
7952.47949126 2114
7962.39832629 2114
7950.75417152 2114
7951.1137112 2114
1540976.99035 2114
380905.016739 2114
7944.87221973 2114
7981.67879615 2114
7944.75311116 2114
7972.95314675 2114
7937.53056123 2114
7946.40318664 2114
7999.61502298 2114
7967.55817462 2114
7963.22537331 2114
7965.51202912 2114
7958.45932582 2114
7949.22327869 2114
7949.48571519 2114
7941.81568157 2114
7932.52210245 2114
7970.80643256 2114
7963.67534155 2114
7946.86420894 2114
7960.45524451 2114
7956.28477478 2114
7942.9313077 2114
7936.4639735 2114
7948.58010349 2114
7980.43513283 2114
8027.32205341 2114
7951.93681135 2114
7974.23605342 2114
7970.10898875 2114
7969.10096072 2114
7952.37615436 2114
7966.91088047 2114
7991.6982867 2114
7946.08954073 2114
7935.99847603 2114
7962.76895841 2114
7971.54123712 2114
8057.3424061 2114
7953.67578738 2114
7976.66094508 2114
7957.29826494 2114
8010.16537359 2114
7958.4280296 2114
7950.76232154 2114
7963.44316829 2114
7982.86033654 2114
7998.07514884 2114
380792.268257 2114
7992.07940061 2114
7984.614671 2114
7942.3285414 2114
7970.13980916 2114
7952.87109098 2114
8006.24638894 2114
7953.69229007 2114
7957.27834354 2114
7942.31994858 2114
325370.689865 2114
7953.35385961 2114
7943.72610889 2114
7964.24463245 2114
7975.99401881 2114
7957.53695211 2114
7566296.79262 2114
7962.02754063 2114
7943.17253006 2114
7952.33101236 2114
7954.90808135 2114
7975.8435313 2114
1480869.73943 2114
7937.30082396 2114
7954.25073731 2114
7953.06713108 2114
7956.56956601 2114
7984.9159181 2114
411943.689823 2114
7982.70290334 2114
7949.78151814 2114
7941.35445961 2114
7990.79282771 2114
7944.28177638 2114
7979.57276898 2114
7949.88280804 2114
7966.36734398 2114
7957.16310235 2114
7939.79505307 2114
7973.11754737 2114
7962.78545759 2114
1314313.99602 2114
7954.53744988 2114
7942.04741285 2114
7945.71279365 2114
8003.00544562 2114
7977.74125766 2114
7953.79008996 2114
7958.76932407 2114
7953.48122788 2114
7977.9806291 2114
7978.24806241 2114
7961.75302652 2114
7952.8848872 2114
7997.52750216 2114
8002.76507119 2114
7943.91735037 2114
7945.47285073 2114
7958.26072331 2114
7994.62505382 2114
307021.230515 2114
7955.46266379 2114
7940.45329604 2114
7949.5791973 2114
8022.47818711 2114
7962.83965065 2114
7976.73230548 2114
7948.56873191 2114
7932.68503559 2114
7944.69214498 2114
7941.45099873 2114
7945.33044776 2114
308839.404646 2114
7958.65559544 2114
7951.00280783 2114
7988.40423546 2114
7993.79072496 2114
7951.24429335 2114
7955.72937681 2114
7969.84133552 2114
7946.57977238 2114
497891.125742 2114
7984.05034719 2114
7966.51533644 2114
7946.53778957 2114
7979.1443281 2114
7947.52882571 2114
7943.89891866 2114
7943.08628724 2114
7994.0733836 2114
7951.80505638 2114
7966.68817724 2114
7945.87824315 2114
7970.1052072 2114
7953.0936947 2114
7938.82549553 2114
7969.64571673 2114
7960.63112699 2114
7959.50650481 2114
7948.07320862 2114
7961.40039365 2114
7955.45284092 2114
7951.16360394 2114
308081.043035 2114
7957.56740265 2114
7949.13218962 2114
7942.0339162 2114
7964.29663069 2114
8039.7243273 2114
7959.48689159 2114
7958.69680862 2114
7976.66323532 2114
7950.93581377 2114
7989.05585749 2114
7971.20236804 2114
7994.29831981 2114
7957.31198622 2114
7949.19264902 2114
7960.42386588 2114
7961.26806003 2114
7950.14462443 2114
7965.30878499 2114
13953979.0346 1539
679859.711282 1539
7945.16032929 2114
7948.8922177 2114
7947.14009949 2114
7969.1323372 2114
7967.56951144 2114
7962.67510937 2114
7947.06255823 2114
7987.9631021 2114
7952.46408489 2114
7934.38898161 2114
7957.35353837 2114
7968.92585349 2114
7945.92264296 2114
1116493.20979 2114
7970.75285116 2114
7941.14771274 2114
7958.53175201 2114
7972.96587836 2114
7998.31004438 2114
7983.23441273 2114
7961.4651293 2114
7958.33958415 2114
7960.36545251 2114
7948.91358571 2114
7956.79652926 2114
7948.96894743 2114
7964.3782655 2114
7937.87902786 2114
7960.98100167 2114
7987.45612095 2114
7943.26879564 2114
7939.47120574 2114
7984.777847 2114
7965.41177946 2114
56818.729326 2114
7944.20089477 2114
8010.39722881 2114
7945.14614285 2114
7938.1376569 2114
8014.69753063 2114
7948.42390191 2114
7941.05093261 2114
7949.42886263 2114
7980.03804289 2114
7957.57439348 2114
7946.95844355 2114
7957.23021066 2114
7941.85960398 2114
505825.457742 2114
7956.18777626 2114
7949.49898806 2114
7953.20918666 2114
7957.58531453 2114
7982.71552821 2114
7945.6592665 2114
7936.53132179 2114
7968.40155907 2114
7959.49216812 2114
7952.97702236 2114
7953.99864243 2114
7951.7767134 2114
7950.28380195 2114
7975.73265619 2114
25371903.1221 2114
7956.97945324 2114
7962.23554717 2114
7958.93730546 2114
7958.06316028 2114
7948.34095017 2114
285717.54717 2114
8043.44549856 2114
7966.45011759 2114
9054967.8798 2114
7955.60841645 2114
7941.39997451 2114
7947.55630304 2114
7949.20762354 2114
7952.55718507 2114
7958.3857495 2114
7953.09087112 2114
7964.6435937 2114
8022.62653709 2114
7979.89541165 2114
317333.206915 2114
1153602.44492 2114
7961.76432079 2114
7961.34850256 2114
7949.25118971 2114
339258.175398 2114
7961.92253204 2114
7937.89046868 2114
7938.77724853 2114
8001.36516795 2114
8023.60922959 2114
7993.02865274 2114
7978.00098147 2114
7959.27089528 2114
7963.34680664 2114
7953.3616237 2114
7955.08543866 2114
7944.30828504 2114
7971.69487645 2114
7944.98645451 2114
7932.92036793 2114
